operator,id_ticket,date,activity
Alam,6093/BJBR/Jul/2019,"2019-07-14 12:29:45.0",CLOSE
Fajar,6090/BJBR/Jul/2019,"2019-07-14 10:16:00.0",CLOSE
Alam,6191/BJBR/Jul/2019,"2019-07-13 17:07:15.0",CLOSE
Alam,6189/BJBR/Jul/2019,"2019-07-13 16:39:15.0",CLOSE
Paul,6087/BJBR/Jul/2019,"2019-07-13 15:03:00.0",CLOSE
Paul,6082/BJBR/Jul/2019,"2019-07-13 12:25:00.0",CLOSE
Yefta,6083/BRKR/Jul/2019,"2019-07-13 11:15:45.0",CLOSE
Paul,6084/BJBR/Jul/2019,"2019-07-13 10:12:00.0",CLOSE
Alam,6081/BJBR/Jul/2019,"2019-07-12 20:38:30.0",CLOSE
Alam,6078/BJBR/Jul/2019,"2019-07-12 18:54:30.0",CLOSE
Alam,6074/BJBR/Jul/2019,"2019-07-12 17:00:30.0",CLOSE
Alam,6076/BJBR/Jul/2019,"2019-07-12 15:21:30.0",CLOSE
Alam,6069/BJBR/Jul/2019,"2019-07-12 14:40:45.0",CLOSE
Alam,6071/BJBR/Jul/2019,"2019-07-12 14:34:30.0",CLOSE
Alam,6070/BJBR/Jul/2019,"2019-07-12 14:30:45.0",CLOSE
Alam,6066/BJBR/Jul/2019,"2019-07-12 12:42:45.0",CLOSE
Laura,6072/BRKR/Jul/2019,"2019-07-12 12:00:00.0",CLOSE
Vian,6336/BPJS/Jul/2019,"2019-07-12 11:15:00.0",CLOSE
Fajar,6246/BJBR/Jul/2019,"2019-07-11 20:27:00.0",CLOSE
Alam,6062/BJBR/Jul/2019,"2019-07-11 19:49:45.0",CLOSE
Alam,6346/BJBR/Jul/2019,"2019-07-11 19:10:30.0",CLOSE
Yefta,6068/BSBB/Jul/2019,"2019-07-11 18:01:30.0",CLOSE
Alam,6059/BJBR/Jul/2019,"2019-07-11 16:35:45.0",CLOSE
Yefta,6064/BSBB/Jul/2019,"2019-07-11 16:20:00.0",CLOSE
Alam,6060/BJBR/Jul/2019,"2019-07-11 15:09:45.0",CLOSE
Alam,6067/BJBR/Jul/2019,"2019-07-11 14:13:45.0",CLOSE
Alam,6065/BJBR/Jul/2019,"2019-07-11 13:51:45.0",CLOSE
Paul,6061/BJBR/Jul/2019,"2019-07-11 12:54:15.0",CLOSE
Paul,6057/BJBR/Jul/2019,"2019-07-11 12:46:15.0",CLOSE
Yefta,6056/BRKR/Jul/2019,"2019-07-11 10:57:30.0",CLOSE
Siwi,6058/BRKR/Jul/2019,"2019-07-10 19:29:15.0",CLOSE
Fajar,6050/BJBR/Jul/2019,"2019-07-10 16:52:00.0",CLOSE
Fajar,6037/BJBR/Jul/2019,"2019-07-10 16:13:00.0",CLOSE
Fajar,6045/BJBR/Jul/2019,"2019-07-10 15:17:00.0",CLOSE
Sayyid,6042/SMPO/Jul/2019,"2019-07-10 14:30:15.0",CLOSE
Alam,6041/BJBR/Jul/2019,"2019-07-10 12:46:45.0",CLOSE
Fajar,6039/BJBR/Jul/2019,"2019-07-10 11:50:00.0",CLOSE
Fajar,6055/BJBR/Jul/2019,"2019-07-10 11:50:00.0",CLOSE
Alam,5820/BJBR/Jun/2019,"2019-07-10 11:13:45.0",CLOSE
Alam,6044/BJBR/Jul/2019,"2019-07-10 11:09:45.0",CLOSE
Alam,5992/BJBR/Jul/2019,"2019-07-10 09:57:00.0",CLOSE
Fajar,6035/BJBR/Jul/2019,"2019-07-09 22:57:00.0",CLOSE
Alam,6010/BJBR/Jul/2019,"2019-07-09 22:48:15.0",CLOSE
Alam,6014/BJBR/Jul/2019,"2019-07-09 20:52:30.0",CLOSE
Fajar,6036/BJBR/Jul/2019,"2019-07-09 20:05:00.0",CLOSE
Laura,6040/BSBB/Jul/2019,"2019-07-09 19:53:00.0",CLOSE
Fajar,6038/BJBR/Jul/2019,"2019-07-09 18:58:00.0",CLOSE
Laura,6034/BRKR/Jul/2019,"2019-07-09 16:31:00.0",CLOSE
Alam,6008/BJBR/Jul/2019,"2019-07-09 16:30:15.0",CLOSE
Laura,6019/BRKR/Jul/2019,"2019-07-09 16:14:00.0",CLOSE
Yefta,6027/BSBB/Jul/2019,"2019-07-09 16:00:45.0",CLOSE
Fajar,6029/BJBR/Jul/2019,"2019-07-09 15:49:00.0",CLOSE
Fajar,5993/BJBR/Jul/2019,"2019-07-09 15:09:45.0",CLOSE
Fajar,6032/BJBR/Jul/2019,"2019-07-09 15:05:00.0",CLOSE
Laura,6025/BRKR/Jul/2019,"2019-07-09 14:45:00.0",CLOSE
Fajar,6030/BJBR/Jul/2019,"2019-07-09 14:22:00.0",CLOSE
Fajar,6028/BJBR/Jul/2019,"2019-07-09 13:53:00.0",CLOSE
Siwi,6033/BRKR/Jul/2019,"2019-07-09 12:42:45.0",CLOSE
Alam,6031/BJBR/Jul/2019,"2019-07-09 12:38:30.0",CLOSE
Alam,6026/BJBR/Jul/2019,"2019-07-09 09:59:15.0",CLOSE
Laura,6012/BRKR/Jul/2019,"2019-07-08 20:49:00.0",CLOSE
Paul,6023/BJBR/Jul/2019,"2019-07-08 16:15:00.0",CLOSE
Paul,6024/BJBR/Jul/2019,"2019-07-08 16:03:00.0",CLOSE
Paul,6017/BJBR/Jul/2019,"2019-07-08 14:00:00.0",CLOSE
Paul,6020/BJBR/Jul/2019,"2019-07-08 13:51:00.0",CLOSE
Yefta,6018/BJBR/Jul/2019,"2019-07-08 11:52:00.0",CLOSE
Paul,6003/BJBR/Jul/2019,"2019-07-08 11:34:00.0",CLOSE
Yefta,6013/BJBR/Jul/2019,"2019-07-07 22:31:00.0",CLOSE
Paul,6016/BJBR/Jul/2019,"2019-07-07 21:48:30.0",CLOSE
Paul,6009/BJBR/Jul/2019,"2019-07-07 17:01:15.0",CLOSE
Vian,6335/BPJS/Jul/2019,"2019-07-05 20:14:15.0",CLOSE
Alam,6006/BJBR/Jul/2019,"2019-07-05 17:50:45.0",CLOSE
Alam,6004/BJBR/Jul/2019,"2019-07-05 15:42:45.0",CLOSE
Alam,6005/BJBR/Jul/2019,"2019-07-05 15:00:45.0",CLOSE
Alam,6000/BJBR/Jul/2019,"2019-07-05 14:03:45.0",CLOSE
Paul,5999/BJBR/Jul/2019,"2019-07-05 12:00:00.0",CLOSE
Sayyid,5956/BRKR/Jul/2019,"2019-07-05 11:54:00.0",CLOSE
Paul,5997/BJBR/Jul/2019,"2019-07-05 11:40:00.0",CLOSE
Alam,5996/BJBR/Jul/2019,"2019-07-05 10:29:45.0",CLOSE
Paul,5995/BJBR/Jul/2019,"2019-07-04 21:53:15.0",CLOSE
Yefta,5937/BRKR/Jul/2019,"2019-07-04 21:01:00.0",CLOSE
Fajar,5989/BJBR/Jul/2019,"2019-07-04 18:23:00.0",CLOSE
Fajar,5990/BJBR/Jul/2019,"2019-07-04 17:48:00.0",CLOSE
Fajar,5988/BJBR/Jul/2019,"2019-07-04 17:17:00.0",CLOSE
Fajar,5991/BJBR/Jul/2019,"2019-07-04 17:00:00.0",CLOSE
Fajar,5986/BJBR/Jul/2019,"2019-07-04 15:46:00.0",CLOSE
Fajar,5987/BJBR/Jul/2019,"2019-07-04 15:38:00.0",CLOSE
Alam,5964/BJBR/Jul/2019,"2019-07-04 14:04:45.0",CLOSE
Siwi,5959/BRKR/Jul/2019,"2019-07-04 14:01:00.0",CLOSE
Fajar,5978/BJBR/Jul/2019,"2019-07-04 13:42:00.0",CLOSE
Fajar,5983/BJBR/Jul/2019,"2019-07-04 13:34:00.0",CLOSE
Fajar,5979/BJBR/Jul/2019,"2019-07-04 13:31:00.0",CLOSE
Sayyid,5969/BSBB/Jul/2019,"2019-07-04 13:12:15.0",CLOSE
Alam,5985/BJBR/Jul/2019,"2019-07-04 12:51:30.0",CLOSE
Alam,5977/BJBR/Jul/2019,"2019-07-04 12:29:15.0",CLOSE
Alam,5981/BJBR/Jul/2019,"2019-07-04 11:49:15.0",CLOSE
Alam,5971/BJBR/Jul/2019,"2019-07-04 00:23:30.0",CLOSE
Alam,5976/BJBR/Jul/2019,"2019-07-03 21:36:45.0",CLOSE
Alam,5958/BJBR/Jul/2019,"2019-07-03 21:07:45.0",CLOSE
Laura,5894/BSBB/Jun/2019,"2019-07-03 20:08:00.0",CLOSE
Alam,5966/BJBR/Jul/2019,"2019-07-03 20:07:15.0",CLOSE
Alam,5975/BJBR/Jul/2019,"2019-07-03 19:50:15.0",CLOSE
Alam,5970/BJBR/Jul/2019,"2019-07-03 19:15:15.0",CLOSE
Alam,5974/BJBR/Jul/2019,"2019-07-03 19:05:15.0",CLOSE
Alam,5973/BJBR/Jul/2019,"2019-07-03 18:42:15.0",CLOSE
Fajar,5902/BJBR/Jun/2019,"2019-07-03 17:24:00.0",CLOSE
Laura,5951/BSBB/Jul/2019,"2019-07-03 14:40:00.0",CLOSE
Alam,5909/BJBR/Jun/2019,"2019-07-03 14:35:30.0",CLOSE
Alam,5967/BJBR/Jul/2019,"2019-07-03 14:24:30.0",CLOSE
Fajar,5929/BJBR/Jul/2019,"2019-07-03 14:24:00.0",CLOSE
Alam,5968/BJBR/Jul/2019,"2019-07-03 14:17:30.0",CLOSE
Alam,5965/BJBR/Jul/2019,"2019-07-03 12:25:30.0",CLOSE
Laura,5962/BSBB/Jul/2019,"2019-07-03 12:24:00.0",CLOSE
Sayyid,5955/BSBB/Jul/2019,"2019-07-03 12:00:00.0",CLOSE
Fajar,5961/BJBR/Jul/2019,"2019-07-03 11:42:00.0",CLOSE
Fajar,5960/BJBR/Jul/2019,"2019-07-03 10:52:00.0",CLOSE
Laura,5954/BSBB/Jul/2019,"2019-07-02 19:40:00.0",CLOSE
Fajar,5942/BJBR/Jul/2019,"2019-07-02 16:42:00.0",CLOSE
Fajar,5872/BJBR/Jun/2019,"2019-07-02 16:00:00.0",CLOSE
Fajar,5939/BJBR/Jul/2019,"2019-07-02 15:53:00.0",CLOSE
Fajar,5945/BJBR/Jul/2019,"2019-07-02 15:41:00.0",CLOSE
Fajar,5940/BJBR/Jul/2019,"2019-07-02 15:23:00.0",CLOSE
Siwi,5913/BRKR/Jun/2019,"2019-07-02 15:17:00.0",CLOSE
Fajar,5941/BJBR/Jul/2019,"2019-07-02 15:03:00.0",CLOSE
Fajar,5944/BJBR/Jul/2019,"2019-07-02 14:52:00.0",CLOSE
Fajar,5927/BJBR/Jul/2019,"2019-07-02 12:29:00.0",CLOSE
Alam,6443/BJBR/Aug/2019,"2019-07-02 11:21:00.0",CLOSE
Alam,6440/BJBR/Aug/2019,"2019-07-02 10:52:00.0",CLOSE
Vian,6334/BPJS/Jul/2019,"2019-07-02 10:46:00.0",CLOSE
Fajar,5935/BJBR/Jul/2019,"2019-07-02 10:36:00.0",CLOSE
Paul,5932/BJBR/Jul/2019,"2019-07-02 10:01:00.0",CLOSE
Paul,5933/BJBR/Jul/2019,"2019-07-02 10:01:00.0",CLOSE
Siwi,5936/BRKR/Jul/2019,"2019-07-02 09:54:45.0",CLOSE
Paul,5928/BJBR/Jul/2019,"2019-07-01 20:32:30.0",CLOSE
Paul,5934/BJBR/Jul/2019,"2019-07-01 18:30:00.0",CLOSE
Paul,5925/BJBR/Jul/2019,"2019-07-01 18:24:00.0",CLOSE
Fajar,5888/BJBR/Jun/2019,"2019-07-01 16:51:00.0",CLOSE
Sayyid,5884/BRKR/Jun/2019,"2019-07-01 16:43:00.0",CLOSE
Paul,5920/BJBR/Jul/2019,"2019-07-01 15:57:00.0",CLOSE
Sayyid,5923/BSBB/Jul/2019,"2019-07-01 15:43:00.0",CLOSE
Laura,5574/BPRKS/Jun/2019,"2019-07-01 14:57:00.0",CLOSE
Paul,5918/BJBR/Jul/2019,"2019-07-01 14:30:00.0",CLOSE
Paul,5921/BJBR/Jul/2019,"2019-07-01 12:27:00.0",CLOSE
Laura,5922/BSBB/Jul/2019,"2019-07-01 11:35:00.0",CLOSE
Fajar,5542/BJBR/May/2019,"2019-07-01 11:22:00.0",CLOSE
Siwi,5917/BRKR/Jun/2019,"2019-07-01 10:59:15.0",CLOSE
Alam,5915/BJBR/Jun/2019,"2019-06-30 15:27:00.0",CLOSE
Paul,5916/BJBR/Jun/2019,"2019-06-30 12:01:00.0",CLOSE
Fajar,5901/BJBR/Jun/2019,"2019-06-29 21:28:00.0",CLOSE
Alam,5908/BJBR/Jun/2019,"2019-06-29 19:35:15.0",CLOSE
Alam,5911/BJBR/Jun/2019,"2019-06-29 17:43:15.0",CLOSE
Laura,5910/BSBB/Jun/2019,"2019-06-29 14:15:00.0",CLOSE
Alam,5892/BJBR/Jun/2019,"2019-06-29 13:57:15.0",CLOSE
Sayyid,5885/BSBB/Jun/2019,"2019-06-28 19:02:30.0",CLOSE
Zhubaidi,5905/BPJS/Jun/2019,"2019-06-28 16:22:15.0",CLOSE
Zhubaidi,5904/BPJS/Jun/2019,"2019-06-28 16:05:15.0",CLOSE
Fajar,5794/BJBR/Jun/2019,"2019-06-28 15:56:45.0",CLOSE
Fajar,5795/BJBR/Jun/2019,"2019-06-28 15:56:45.0",CLOSE
Alam,5895/BJBR/Jun/2019,"2019-06-28 14:54:30.0",CLOSE
Alam,5896/BJBR/Jun/2019,"2019-06-28 14:40:30.0",CLOSE
Fajar,5893/BJBR/Jun/2019,"2019-06-28 13:49:00.0",CLOSE
Laura,5874/BSBB/Jun/2019,"2019-06-28 12:58:00.0",CLOSE
Alam,5890/BJBR/Jun/2019,"2019-06-28 11:22:45.0",CLOSE
Alam,5886/BJBR/Jun/2019,"2019-06-28 11:04:45.0",CLOSE
Alam,5889/BJBR/Jun/2019,"2019-06-28 10:43:45.0",CLOSE
Alam,5891/BJBR/Jun/2019,"2019-06-28 09:58:45.0",CLOSE
Alam,5887/BJBR/Jun/2019,"2019-06-27 19:52:00.0",CLOSE
Alam,5883/BJBR/Jun/2019,"2019-06-27 17:40:00.0",CLOSE
Alam,5827/BJBR/Jun/2019,"2019-06-27 17:40:00.0",CLOSE
Alam,5882/BJBR/Jun/2019,"2019-06-27 14:20:45.0",CLOSE
Laura,5875/BRKR/Jun/2019,"2019-06-27 14:00:00.0",CLOSE
Alam,5866/BJBR/Jun/2019,"2019-06-27 13:53:45.0",CLOSE
Alam,5877/BJBR/Jun/2019,"2019-06-27 13:50:45.0",CLOSE
Alam,5879/BJBR/Jun/2019,"2019-06-27 13:22:15.0",CLOSE
Alam,5828/BJBR/Jun/2019,"2019-06-27 13:22:15.0",CLOSE
Alam,5876/BJBR/Jun/2019,"2019-06-27 12:58:45.0",CLOSE
Alam,5881/BJBR/Jun/2019,"2019-06-27 12:45:45.0",CLOSE
Alam,5870/BJBR/Jun/2019,"2019-06-27 11:49:00.0",CLOSE
Sayyid,5847/BJBR/Jun/2019,"2019-06-27 11:45:30.0",CLOSE
Sayyid,5880/BJBR/Jun/2019,"2019-06-27 11:27:30.0",CLOSE
Sayyid,5873/BJBR/Jun/2019,"2019-06-27 09:21:00.0",CLOSE
Paul,5856/BJBR/Jun/2019,"2019-06-26 20:52:45.0",CLOSE
Paul,5871/BJBR/Jun/2019,"2019-06-26 20:02:45.0",CLOSE
Paul,5858/BJBR/Jun/2019,"2019-06-26 18:24:00.0",CLOSE
Paul,5865/BJBR/Jun/2019,"2019-06-26 17:17:00.0",CLOSE
Paul,5859/BJBR/Jun/2019,"2019-06-26 16:50:00.0",CLOSE
Paul,5864/BJBR/Jun/2019,"2019-06-26 16:37:00.0",CLOSE
Paul,5869/BJBR/Jun/2019,"2019-06-26 16:15:00.0",CLOSE
Paul,5863/BJBR/Jun/2019,"2019-06-26 15:16:30.0",CLOSE
Paul,5854/BJBR/Jun/2019,"2019-06-26 14:39:30.0",CLOSE
Paul,5857/BJBR/Jun/2019,"2019-06-26 13:10:30.0",CLOSE
Paul,5840/BJBR/Jun/2019,"2019-06-26 13:06:30.0",CLOSE
Paul,5862/BJBR/Jun/2019,"2019-06-26 13:05:30.0",CLOSE
Paul,5860/BJBR/Jun/2019,"2019-06-26 12:55:30.0",CLOSE
Sayyid,5852/BSBB/Jun/2019,"2019-06-26 11:49:00.0",CLOSE
Sayyid,5855/BJBR/Jun/2019,"2019-06-26 11:13:00.0",CLOSE
Sayyid,5851/BJBR/Jun/2019,"2019-06-26 10:53:00.0",CLOSE
Sayyid,5832/BRKR/Jun/2019,"2019-06-26 10:43:00.0",CLOSE
Paul,5839/BJBR/Jun/2019,"2019-06-25 18:30:45.0",CLOSE
Sayyid,5848/BJBR/Jun/2019,"2019-06-25 18:15:00.0",CLOSE
Laura,5845/BSBB/Jun/2019,"2019-06-25 17:15:00.0",CLOSE
Paul,5849/BJBR/Jun/2019,"2019-06-25 17:15:00.0",CLOSE
Laura,5850/BSBB/Jun/2019,"2019-06-25 15:35:00.0",CLOSE
Paul,5792/BJBR/Jun/2019,"2019-06-25 15:08:00.0",CLOSE
Sayyid,5846/BJBR/Jun/2019,"2019-06-25 14:53:00.0",CLOSE
Paul,5765/BJBR/Jun/2019,"2019-06-25 14:52:00.0",CLOSE
Paul,5816/BJBR/Jun/2019,"2019-06-25 14:14:00.0",CLOSE
Paul,5823/BJBR/Jun/2019,"2019-06-25 13:39:00.0",CLOSE
Laura,5844/BSBB/Jun/2019,"2019-06-25 13:29:00.0",CLOSE
Siwi,5812/BRKR/Jun/2019,"2019-06-25 13:14:30.0",CLOSE
Paul,5838/BJBR/Jun/2019,"2019-06-25 13:11:00.0",CLOSE
Paul,5841/BJBR/Jun/2019,"2019-06-25 11:53:00.0",CLOSE
Paul,5837/BJBR/Jun/2019,"2019-06-25 11:27:00.0",CLOSE
Siwi,5822/BRKR/Jun/2019,"2019-06-25 10:33:45.0",CLOSE
Fajar,5833/BJBR/Jun/2019,"2019-06-25 03:07:30.0",CLOSE
Fajar,5836/BJBR/Jun/2019,"2019-06-25 00:41:00.0",CLOSE
Alam,5824/BJBR/Jun/2019,"2019-06-24 16:34:30.0",CLOSE
Alam,5805/BJBR/Jun/2019,"2019-06-24 16:09:30.0",CLOSE
Alam,5819/BJBR/Jun/2019,"2019-06-24 16:00:30.0",CLOSE
Alam,5825/BJBR/Jun/2019,"2019-06-24 14:40:45.0",CLOSE
Siwi,5803/BRKR/Jun/2019,"2019-06-24 14:33:00.0",CLOSE
Siwi,5798/BRKR/Jun/2019,"2019-06-24 11:34:45.0",CLOSE
Alam,5796/BJBR/Jun/2019,"2019-06-24 10:47:45.0",CLOSE
Siwi,5809/BRKR/Jun/2019,"2019-06-24 10:43:00.0",CLOSE
Siwi,5789/BRKR/Jun/2019,"2019-06-23 16:05:45.0",CLOSE
Fajar,5678/BJBR/Jun/2019,"2019-06-20 17:32:00.0",CLOSE
Paul,5641/BJBR/Jun/2019,"2019-06-19 15:19:00.0",CLOSE
Siwi,5672/BRKR/Jun/2019,"2019-06-18 15:00:30.0",CLOSE
Paul,5714/BJBR/Jun/2019,"2019-06-17 17:30:45.0",CLOSE
Paul,5592/BJBR/Jun/2019,"2019-06-17 17:30:30.0",CLOSE
Sayyid,5636/BRKR/Jun/2019,"2019-06-17 16:00:30.0",CLOSE
Sayyid,5673/BRKR/Jun/2019,"2019-06-17 14:01:30.0",CLOSE
Siwi,5710/BSBB/Jun/2019,"2019-06-17 13:01:45.0",CLOSE
Paul,5674/BJBR/Jun/2019,"2019-06-17 12:41:45.0",CLOSE
Yefta,5726/BRKR/Jun/2019,"2019-06-16 17:40:30.0",CLOSE
Alam,5731/BJBR/Jun/2019,"2019-06-16 12:07:15.0",CLOSE
Alam,5645/BJBR/Jun/2019,"2019-06-15 12:17:00.0",CLOSE
Alam,5728/BJBR/Jun/2019,"2019-06-15 10:45:00.0",CLOSE
Alam,5701/BJBR/Jun/2019,"2019-06-14 19:15:15.0",CLOSE
Paul,5724/BJBR/Jun/2019,"2019-06-14 19:15:00.0",CLOSE
Sayyid,5730/BCASF5/Jun/2019,"2019-06-14 18:31:35.0",CLOSE
Alam,5697/BJBR/Jun/2019,"2019-06-14 17:10:15.0",CLOSE
Yefta,5720/BRKR/Jun/2019,"2019-06-14 16:53:45.0",CLOSE
Paul,5723/BJBR/Jun/2019,"2019-06-14 16:50:30.0",CLOSE
Yefta,5719/BSBB/Jun/2019,"2019-06-14 16:42:45.0",CLOSE
Yefta,5729/BSBB/Jun/2019,"2019-06-14 16:35:45.0",CLOSE
Yefta,5686/BRKR/Jun/2019,"2019-06-14 15:47:45.0",CLOSE
Paul,5721/BJBR/Jun/2019,"2019-06-14 14:49:30.0",CLOSE
Fajar,5717/BJBR/Jun/2019,"2019-06-14 11:51:00.0",CLOSE
Fajar,5722/BJBR/Jun/2019,"2019-06-14 11:29:00.0",CLOSE
Paul,5712/BJBR/Jun/2019,"2019-06-14 11:17:30.0",CLOSE
Siwi,5642/BRKR/Jun/2019,"2019-06-14 10:50:00.0",CLOSE
Sayyid,5716/BSBB/Jun/2019,"2019-06-14 10:20:30.0",CLOSE
Paul,5704/BJBR/Jun/2019,"2019-06-14 10:20:30.0",CLOSE
Fajar,5675/BJBR/Jun/2019,"2019-06-14 10:02:00.0",CLOSE
Fajar,5718/BJBR/Jun/2019,"2019-06-14 09:47:00.0",CLOSE
Fajar,5695/BJBR/Jun/2019,"2019-06-14 07:10:00.0",CLOSE
Fajar,5692/BJBR/Jun/2019,"2019-06-14 07:01:00.0",CLOSE
Fajar,5693/BJBR/Jun/2019,"2019-06-14 07:00:00.0",CLOSE
Fajar,5628/BJBR/Jun/2019,"2019-06-13 22:55:00.0",CLOSE
Paul,5709/BJBR/Jun/2019,"2019-06-13 19:42:30.0",CLOSE
Paul,5708/BJBR/Jun/2019,"2019-06-13 17:14:45.0",CLOSE
Laura,5650/BRKR/Jun/2019,"2019-06-13 16:00:00.0",CLOSE
Paul,5707/BJBR/Jun/2019,"2019-06-13 15:32:45.0",CLOSE
Paul,5713/BJBR/Jun/2019,"2019-06-13 15:26:45.0",CLOSE
Paul,5703/BJBR/Jun/2019,"2019-06-13 14:41:45.0",CLOSE
Laura,5661/BSBB/Jun/2019,"2019-06-13 14:33:00.0",CLOSE
Paul,5706/BJBR/Jun/2019,"2019-06-13 14:29:45.0",CLOSE
Alam,5286/BJBR/May/2019,"2019-06-13 14:02:15.0",CLOSE
Laura,5699/BSBB/Jun/2019,"2019-06-13 12:30:00.0",CLOSE
Laura,5705/BSBB/Jun/2019,"2019-06-13 12:26:00.0",CLOSE
Paul,5668/BJBR/Jun/2019,"2019-06-13 11:55:45.0",CLOSE
Paul,5676/BJBR/Jun/2019,"2019-06-13 11:47:45.0",CLOSE
Fajar,5653/BJBR/Jun/2019,"2019-06-13 10:55:00.0",CLOSE
Laura,5691/BRKR/Jun/2019,"2019-06-13 10:24:00.0",CLOSE
Laura,5684/BSBB/Jun/2019,"2019-06-13 10:00:00.0",CLOSE
Paul,5683/BJBR/Jun/2019,"2019-06-12 22:03:45.0",CLOSE
Alam,5679/BJBR/Jun/2019,"2019-06-12 17:00:45.0",CLOSE
Alam,5682/BJBR/Jun/2019,"2019-06-12 16:08:30.0",CLOSE
Paul,5652/BJBR/Jun/2019,"2019-06-12 15:51:00.0",CLOSE
Alam,5685/BJBR/Jun/2019,"2019-06-12 15:43:45.0",CLOSE
Alam,5681/BJBR/Jun/2019,"2019-06-12 15:39:30.0",CLOSE
Laura,5680/BSBB/Jun/2019,"2019-06-12 15:34:00.0",CLOSE
Paul,5667/BJBR/Jun/2019,"2019-06-12 14:57:45.0",CLOSE
Alam,5677/BJBR/Jun/2019,"2019-06-12 12:06:45.0",CLOSE
Sayyid,5649/SMPO/Jun/2019,"2019-06-12 12:00:15.0",CLOSE
Alam,5666/BJBR/Jun/2019,"2019-06-11 20:39:15.0",CLOSE
Alam,5665/BJBR/Jun/2019,"2019-06-11 20:36:15.0",CLOSE
Alam,5658/BJBR/Jun/2019,"2019-06-11 19:36:30.0",CLOSE
Sayyid,5669/BRKR/Jun/2019,"2019-06-11 17:36:45.0",CLOSE
Alam,5663/BJBR/Jun/2019,"2019-06-11 16:38:30.0",CLOSE
Alam,5651/BJBR/Jun/2019,"2019-06-11 16:27:30.0",CLOSE
Alam,5656/BJBR/Jun/2019,"2019-06-11 16:27:30.0",CLOSE
Alam,5662/BJBR/Jun/2019,"2019-06-11 16:14:15.0",CLOSE
Paul,5659/BJBR/Jun/2019,"2019-06-11 11:53:30.0",CLOSE
Siwi,5657/BRKR/Jun/2019,"2019-06-11 11:53:00.0",CLOSE
Paul,5646/BJBR/Jun/2019,"2019-06-11 10:39:30.0",CLOSE
Paul,5639/BJBR/Jun/2019,"2019-06-11 09:24:30.0",CLOSE
Paul,5644/BJBR/Jun/2019,"2019-06-10 20:11:45.0",CLOSE
Laura,5617/BSBB/Jun/2019,"2019-06-10 14:36:00.0",CLOSE
Sayyid,5634/BSBB/Jun/2019,"2019-06-10 14:35:00.0",CLOSE
Paul,5640/BJBR/Jun/2019,"2019-06-10 13:58:15.0",CLOSE
Laura,5624/BSBB/Jun/2019,"2019-06-10 13:40:00.0",CLOSE
Laura,5580/BSBB/Jun/2019,"2019-06-10 12:43:00.0",CLOSE
Siwi,5637/BRKR/Jun/2019,"2019-06-10 10:01:00.0",CLOSE
Alam,5638/BJBR/Jun/2019,"2019-06-10 09:40:00.0",CLOSE
Alam,5631/BJBR/Jun/2019,"2019-06-09 20:24:00.0",CLOSE
Fajar,5630/BJBR/Jun/2019,"2019-06-09 14:50:00.0",CLOSE
Paul,5629/BJBR/Jun/2019,"2019-06-08 17:50:45.0",CLOSE
Yefta,5635/BSBB/Jun/2019,"2019-06-08 17:32:30.0",CLOSE
Paul,5627/BJBR/Jun/2019,"2019-06-08 14:38:45.0",CLOSE
Yefta,5626/BSBB/Jun/2019,"2019-06-08 14:00:45.0",CLOSE
Yefta,5578/BRKR/Jun/2019,"2019-06-08 10:53:30.0",CLOSE
Paul,5625/BJBR/Jun/2019,"2019-06-07 17:48:00.0",CLOSE
Paul,5619/BJBR/Jun/2019,"2019-06-07 16:13:00.0",CLOSE
Fajar,5621/BJBR/Jun/2019,"2019-06-07 11:48:00.0",CLOSE
Yefta,5615/BSBB/Jun/2019,"2019-06-05 22:43:30.0",CLOSE
Alam,5595/BJBR/Jun/2019,"2019-06-05 12:54:30.0",CLOSE
Yefta,5584/BSBB/Jun/2019,"2019-06-05 08:43:56.0",CLOSE
Alam,5612/BJBR/Jun/2019,"2019-06-04 19:24:30.0",CLOSE
Alam,5613/BJBR/Jun/2019,"2019-06-04 19:09:30.0",CLOSE
Fajar,5594/BJBR/Jun/2019,"2019-06-04 17:51:00.0",CLOSE
Fajar,5597/BJBR/Jun/2019,"2019-06-04 15:30:00.0",CLOSE
Laura,5607/BSBB/Jun/2019,"2019-06-04 15:30:00.0",CLOSE
Laura,5606/BRKR/Jun/2019,"2019-06-04 13:53:00.0",CLOSE
Fajar,5605/BJBR/Jun/2019,"2019-06-04 13:33:00.0",CLOSE
Fajar,5598/BJBR/Jun/2019,"2019-06-04 13:22:00.0",CLOSE
Laura,5601/BRKR/Jun/2019,"2019-06-04 10:52:00.0",CLOSE
Alam,5587/BJBR/Jun/2019,"2019-06-03 22:39:00.0",CLOSE
Fajar,5582/BJBR/Jun/2019,"2019-06-03 19:14:30.0",CLOSE
Fajar,5588/BJBR/Jun/2019,"2019-06-03 17:42:00.0",CLOSE
Fajar,5591/BJBR/Jun/2019,"2019-06-03 16:33:00.0",CLOSE
Fajar,5577/BJBR/Jun/2019,"2019-06-03 15:49:00.0",CLOSE
Fajar,5589/BJBR/Jun/2019,"2019-06-03 15:13:00.0",CLOSE
Sayyid,5585/BSBB/Jun/2019,"2019-06-03 13:15:00.0",CLOSE
Yefta,5561/BSBB/May/2019,"2019-06-03 13:00:15.0",CLOSE
Alam,5581/BJBR/Jun/2019,"2019-06-03 11:36:30.0",CLOSE
